Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-02-25,55321.72,56183.7,55316.58,55858.52,9868721
2022-02-28,55329.46,56323.43,54837.37,56247.28,7733090
2022-03-02,55629.3,55749.59,55022.74,55468.9,12442390
2022-03-03,55921.44,55993.6,54932.82,55102.68,9913795
2022-03-04,54653.59,55007.06,53888.31,54333.81,10985053
2022-03-07,53172.51,53202.36,52369.03,52842.75,17114945
2022-03-08,52430.06,53481.7,52261.45,53424.09,16280360
2022-03-09,53793.99,54887.58,53380.59,54647.33,14063529
2022-03-10,56242.47,56242.47,54988.1,55464.39,9818924
2022-03-11,55218.78,55833.95,55059.48,55550.3,9670763
2022-03-14,55614.4,56541.76,55561.93,56486.02,9065641
2022-03-15,56663.87,56716.98,55423.03,55776.85,8135292
2022-03-16,56555.33,56857.13,56398.97,56816.65,6870420
2022-03-17,57620.28,58093.47,57526.35,57863.93,7150951
2022-03-21,58030.41,58105.02,57232.42,57292.49,6367759
2022-03-22,57297.57,58044.42,56934.04,57989.3,7829154
2022-03-23,58198.64,58413.72,57571.95,57684.82,9105674
2022-03-24,57190.05,57826.22,57164.27,57595.68,51428410
2022-03-25,57801.72,57833.56,57104.26,57362.2,6850321
2022-03-28,57472.72,57619.96,56828.19,57593.49,6296336
2022-03-29,57814.76,57945.66,57643.37,57943.65,12062986
2022-03-30,58362.85,58722.14,58179.67,58683.99,6275494
2022-03-31,58779.71,58888.4,58486.69,58568.51,4383863
2022-04-01,58530.73,59285.71,58455.54,59276.69,6422393
2022-04-04,59764.13,60836.02,59764.13,60611.74,12574190
2022-04-05,60786.07,60786.07,60152.62,60176.5,6763246
2022-04-06,59815.71,59937.82,59515.61,59610.41,10576704
2022-04-07,59402.61,59503.37,58990,59034.95,8272586
2022-04-08,59256.97,59650.35,58881.96,59447.18,8433210
2022-04-11,59333.18,59352.95,58895.83,58964.57,8965955
2022-04-12,58743.5,58793.05,58304.8,58576.37,7472415
2022-04-13,58910.74,59000.19,58304.39,58338.93,6618117
2022-04-18,57338.58,57417.61,56845.17,57166.74,13460755
2022-04-19,57381.77,57461.18,56348.19,56463.15,13460183
2022-04-20,56741.43,57213.61,56525.11,57037.5,7578888
2022-04-21,57458.6,57989.64,57336,57911.68,8000257
2022-04-22,57531.95,57688.17,57137.31,57197.15,7577645
2022-04-25,56757.64,56871.74,56359.4,56579.89,7047442
2022-04-26,57066.24,57411.15,56910.35,57356.61,7339033
2022-04-27,56983.68,57075.31,56585.44,56819.39,6572968
2022-04-28,57296.31,57789.79,56939.12,57521.06,7114393
2022-04-29,57817.51,57975.48,56966.67,57060.87,9501658
2022-05-02,56429.45,57052.75,56429.45,56975.99,7920781
2022-05-04,57124.91,57176.67,55501.6,55669.03,50749643
2022-05-05,56255.07,56565.12,55617.56,55702.23,8223930
2022-05-06,54928.29,55068.82,54588.15,54835.58,8046309
2022-05-09,54188.21,54793.7,53921.8,54470.67,9259881
2022-05-10,54309.31,54856.53,54305.97,54364.85,8043211
2022-05-11,54544.91,54593.73,53526.02,54088.39,7172578
2022-05-12,53608.35,53613.99,52707.92,52930.31,6859442
2022-05-13,53565.74,53784.57,52658.14,52793.62,9279218
2022-05-16,52946.32,53426.6,52640.14,52973.84,4772173
2022-05-17,53285.19,54329.51,53189.52,54318.47,7444159
2022-05-18,54554.89,54784.28,54134.94,54208.53,5814695
2022-05-19,53070.3,53348.74,52669.51,52792.23,9148516
2022-05-20,53513.97,54372.96,53418.66,54326.39,7584387
2022-05-23,54459.95,54930.62,54191.84,54288.61,7091856
2022-05-24,54307.56,54524.21,53887.92,54052.61,5618248
2022-05-25,54254.07,54375.64,53686.43,53749.26,6151167
2022-05-26,53950.84,54300.59,53425.7,54252.53,7475385
2022-05-27,54671.5,54932.46,54452.71,54884.66,7036883
2022-05-30,55507.75,56080.87,55477.25,55925.74,5944439
2022-05-31,55622.01,55925.09,55389.4,55566.41,8273763
2022-06-01,55588.27,55788.4,55095.68,55381.17,7325808
2022-06-02,55382.44,55890.86,55153.71,55818.11,5854770
2022-06-03,56245.6,56427.88,55719.83,55769.23,5939204
2022-06-06,55610.64,55832.28,55297.71,55675.32,4298314
2022-06-07,55373.18,55373.18,54884.18,55107.34,3642909
2022-06-08,55345.51,55421.83,54683.37,54892.49,6044152
2022-06-09,54514.17,55320.77,54511.78,55320.28,5967438
2022-06-10,54760.25,54776.28,54206.57,54303.44,4763085
2022-06-13,53184.61,53184.61,52528.76,52846.7,7483139
2022-06-14,52495.94,53094.81,52467.3,52693.57,6936632
2022-06-15,52650.41,52867.02,52495.51,52541.39,5912990
2022-06-16,53018.91,53133.7,51439.89,51495.79,9186557
2022-06-17,51181.99,51649.82,50921.98,51360.42,8272045
2022-06-20,51470.03,51711.68,51066.4,51597.84,6962792
2022-06-21,51897.6,52798.81,51813.88,52532.07,5144466
2022-06-22,52186.36,52271.64,51741.2,51822.53,5764469
2022-06-23,51972.75,52515.45,51636.17,52265.72,5587807
2022-06-24,52654.24,52901.67,52448.47,52727.98,4985942
2022-06-27,53468.89,53492.97,53121.16,53161.28,5279106
2022-06-28,52846.26,53181.43,52772.04,53177.45,5523438
2022-06-29,52623.15,53244.21,52623.15,53026.97,5230164
2022-06-30,52897.16,53374.71,52893.16,53018.94,5628261
2022-07-01,52863.34,52923.47,52101.74,52907.93,7222958
2022-07-04,52851.67,53296.02,52679.11,53234.77,6974476
2022-07-05,53501.21,53865.84,53054.68,53134.35,6824988
2022-07-06,53170.7,53793.06,53145.61,53750.97,14764661
2022-07-07,54146.68,54254.53,53929.87,54178.46,7507506
2022-07-08,54574.43,54603.93,54278.77,54481.84,7536007
2022-07-11,54248.6,54524.05,54094.08,54395.23,6082188
2022-07-12,54219.78,54236.49,53886.61,53886.61,6262180
2022-07-13,54210.1,54210.1,53456.06,53514.15,5653678
2022-07-14,53688.62,53858.41,53164.66,53416.15,4708074
2022-07-15,53637.88,53769.68,53362.9,53760.78,5624908
2022-07-18,54069.3,54531.45,54042.44,54521.15,63817510
2022-07-19,54251.88,54815.22,54250.82,54767.62,6903406
2022-07-20,55486.12,55628.32,55321.63,55397.53,6830715
2022-07-21,55391.93,55691.25,55277.27,55681.95,6688398
2022-07-22,55800.84,56184.23,55685.78,56072.23,6547829
2022-07-25,55877.5,56014.79,55539.75,55766.22,6123114
2022-07-26,55834.38,55834.38,55268.49,55268.49,4875824
2022-07-27,55258.29,55827.93,55159.3,55816.32,3753797
2022-07-28,56267.55,56912.98,56256.83,56857.79,13859100
2022-07-29,57258.13,57599.75,57109.39,57570.25,16782101
2022-08-01,57823.1,58169.28,57549.98,58115.5,72590285
2022-08-02,58049.02,58328.41,57746.23,58136.36,15462609
2022-08-03,58174.11,58411.42,57788.93,58350.53,7156974
2022-08-04,58571.28,58701.34,57578.16,58298.8,8903977
2022-08-05,58421.04,58648.99,58246.91,58387.93,9273741
2022-08-08,58417.71,58933.33,58276.8,58853.07,9815493
2022-08-10,58977.34,58977.34,58586.99,58817.29,9794866
2022-08-11,59320.45,59468.09,59252.01,59332.6,10733236
2022-08-12,59235.98,59537.38,59114.2,59462.78,14205700
2022-08-16,59675.12,59922.89,59674.57,59842.21,9734220
2022-08-17,59938.05,60322.21,59869.11,60260.13,9675575
2022-08-18,60080.19,60327.96,59948.95,60298,10937061
2022-08-19,60351.23,60403.92,59476.94,59646.15,11715855
2022-08-22,59361.08,59386.9,58709.33,58773.87,10648660
2022-08-23,58205.97,59090.36,58205.97,59031.3,12958556
2022-08-24,58853.32,59167.38,58766.03,59085.43,11847393
2022-08-25,59315.98,59481.34,58681.63,58774.72,9749552
2022-08-26,59050.67,59317,58723.61,58833.87,9039606
2022-08-29,57367.47,58207.5,57367.47,57972.62,14471394
2022-08-30,58259.85,59587.26,58259.85,59537.07,12825181
2022-09-01,58710.53,59307.72,58526.56,58766.59,19206261
2022-09-02,58969.02,59100.01,58561.15,58803.33,10744977
2022-09-05,58814.08,59307.9,58814.08,59245.98,12856098
2022-09-06,59285.36,59561.59,58975.48,59196.99,13834124
2022-09-07,58789.26,59165.65,58738.9,59028.91,9040889
2022-09-08,59374.99,59708.37,59317.19,59688.22,12112517
2022-09-09,60045.75,60105.13,59635.32,59793.14,13104713
2022-09-12,59912.29,60282.18,59912.29,60115.13,14254514
2022-09-13,60408.29,60635.2,60384.44,60571.08,8525203
2022-09-14,59417.12,60646.43,59417.12,60346.97,19708418
2022-09-15,60454.37,60673.77,59897.61,59934.01,10342723
2022-09-16,59585.72,59700.75,58691.28,58840.79,13523829
2022-09-19,58747.31,59275.56,58489.7,59141.23,58000231
2022-09-20,59556.91,60104.71,59556.91,59719.74,10384676
2022-09-21,59504.14,59796.17,59276.94,59456.78,8611067
2022-09-22,59073.84,59456.26,58835.89,59119.72,10046915
2022-09-23,59005.18,59117.94,57982.95,58098.92,14897348
2022-09-26,57525.03,57704.3,57039.66,57145.22,17883945
2022-09-27,57376.52,57703.67,56952.77,57107.52,13913193
2022-09-28,56710.13,57211.86,56499.62,56598.28,26766835
2022-09-29,56997.9,57161.37,56319.85,56409.96,11425718
2022-09-30,56240.15,57720.29,56150.6,57426.92,12313728
2022-10-03,57403.92,57448.57,56686.79,56788.81,8061300
2022-10-04,57506.65,58092.18,57506.65,58065.47,6397038
2022-10-06,58314.05,58561.76,58191.08,58222.1,9597584
2022-10-07,58092.56,58269.1,57851.2,58191.29,7256628
2022-10-10,57424.07,58123.26,57370.97,57991.11,6830709
2022-10-11,58004.25,58023.98,57147.32,57147.32,52658704
2022-10-12,57312.49,57687.48,57086,57625.91,7615612
2022-10-13,57512.74,57558.95,57057.55,57235.33,9496784
2022-10-14,58162.74,58432.62,57850.19,57919.97,9395579
2022-10-17,57752.5,58448.26,57639.8,58410.98,53538804
2022-10-18,58744.13,59139.6,58744.13,58960.6,8618344
2022-10-19,59196.96,59399.08,58963.32,59107.19,6838501
2022-10-20,58824.48,59211.39,58817.84,59202.9,8648026
2022-10-21,59381.36,59590.57,59133.13,59307.15,10760320
2022-10-25,60002.96,60055.94,59535.84,59543.96,14927023
2022-10-27,59792.32,59955.18,59498.61,59756.84,9538505
2022-10-28,59746.8,60130.57,59739.05,59959.85,9973010
2022-10-31,60246.96,60784.64,60246.96,60746.59,8016869
2022-11-01,61065.58,61289.71,60869.47,61121.35,58151897
2022-11-02,61156.89,61194.04,60795.01,60906.09,10834504
2022-11-03,60511.57,60993.94,60497.53,60836.41,24961965
2022-11-04,60698.27,61001.45,60666.01,60950.36,13603625
2022-11-07,61188.13,61397.2,60715.56,61185.15,17026962
2022-11-09,61304.29,61423.59,60910.06,61033.55,9097763
2022-11-10,60524.27,60840.69,60426.63,60613.7,10168223
2022-11-11,61311.02,61831.33,61311.02,61795.04,14428060
2022-11-14,61765.86,61910.74,61572.03,61624.15,20639202
2022-11-15,61630.05,61951.05,61437.9,61872.99,11426212
2022-11-16,61708.63,62051.21,61708.63,61980.72,6608247
2022-11-17,61812.36,62049.24,61646.06,61750.6,9059833
2022-11-18,61858.2,61919.99,61338.13,61663.48,10614908
2022-11-21,61456.33,61456.33,61060.26,61144.84,7915078
2022-11-22,61126.56,61466.63,61073.86,61418.96,9744939
2022-11-23,61779.71,61779.71,61442.69,61510.58,9758914
2022-11-24,61656,62408.57,61602.1,62272.68,7664733
2022-11-25,62327.88,62392.69,62116.71,62293.64,7117839
2022-11-28,62016.35,62698.23,62016.35,62504.8,6971524
2022-11-29,62362.08,62886.1,62362.08,62681.84,11236390
2022-11-30,62743.47,63297.53,62649.97,63099.65,8928532
2022-12-01,63357.99,63576.24,63185.04,63284.19,17290189
2022-12-02,62978.58,63148.13,62681.75,62868.5,6393509
2022-12-05,62865.28,62915.83,62508.04,62834.6,13108614
2022-12-06,62395.55,62675.77,62395.55,62626.36,6069349
2022-12-07,62615.52,62759.97,62317.92,62410.68,4825341
2022-12-08,62504.04,62630.14,62321.07,62570.68,13729837
2022-12-09,62690.86,62726.82,61890.78,62181.67,7266884
2022-12-12,61770.56,62238.93,61679.4,62130.57,7022201
2022-12-13,62300.67,62563.28,62132.15,62533.3,11992859
2022-12-14,62685.94,62832.13,62591.45,62677.91,5706276
2022-12-15,62530.07,62621.61,61717.85,61799.03,5614994
2022-12-16,61534.24,61890.84,61293.31,61337.81,6958413
2022-12-19,61405.8,61841.6,61269.58,61806.19,4758474
2022-12-20,61608.85,61779.28,61105.92,61702.29,4487208
2022-12-21,61993.71,62002.28,60951.34,61067.24,6590591
2022-12-22,61257.17,61456.1,60638.68,60826.22,9130254
2022-12-23,60205.56,60542.89,59772.81,59845.29,8119229
2022-12-26,59755.08,60833.78,59755.08,60566.42,6487488
2022-12-27,60861.41,60986.25,60406.9,60927.43,11098940
2022-12-28,60811.52,61074.91,60720.36,60910.28,10018760
2022-12-29,60628.29,61205.66,60485.34,61133.88,7873512
2022-12-30,61329.16,61390.64,60746.39,60840.74,8035493
